Name	Topic	Year	Value	
THCOM	Price (B./share)	2016	19.40
THCOM	Price (B./share)	2015	29.00
THCOM	P/E (X)	09 Jun 2017	16.39
THCOM	P/E (X)	2016	8.61
THCOM	P/E (X)	2015	17.63
THCOM	Dividend Yield (%)	09 Jun 2017	4.00
THCOM	Dividend Yield (%)	2016	3.35
THCOM	Dividend Yield (%)	2015	2.24
THE	Market Cap (MB.)	09 Jun 2017	4,664.04
THE	Market Cap (MB.)	2016	5,060.05
THE	Market Cap (MB.)	2015	5,500.05
THE	Price (B./share)	09 Jun 2017	4.24
THE	Price (B./share)	2016	4.60
THE	Price (B./share)	2015	5.00
THE	P/E (X)	09 Jun 2017	13.95
THE	P/E (X)	2016	N/A
THE	P/E (X)	2015	N/A
THE	Dividend Yield (%)	09 Jun 2017	5.90
THE	Dividend Yield (%)	2016	N/A
THE	Dividend Yield (%)	2015	N/A
THIF	Market Cap (MB.)	09 Jun 2017	30,916.00
THIF	Market Cap (MB.)	2016	33,274.00
THIF	Market Cap (MB.)	2015	33,012.00
THIF	Price (B./share)	09 Jun 2017	11.80
THIF	Price (B./share)	2016	12.70
THIF	Price (B./share)	2015	12.60
THIF	P/E (X)	09 Jun 2017	-
THIF	P/E (X)	2016	-
THIF	P/E (X)	2015	-
THIF	Dividend Yield (%)	09 Jun 2017	4.59
THIF	Dividend Yield (%)	2016	3.94
THIF	Dividend Yield (%)	2015	2.67
THIP	Market Cap (MB.)	09 Jun 2017	3,056.00
THIP	Market Cap (MB.)	2016	2,992.00
THIP	Market Cap (MB.)	2015	1,752.00
THIP	Price (B./share)	09 Jun 2017	382.00
THIP	Price (B./share)	2016	374.00
THIP	Price (B./share)	2015	219.00
THIP	P/E (X)	09 Jun 2017	9.74
THIP	P/E (X)	2016	9.93
THIP	P/E (X)	2015	8.14
THIP	Dividend Yield (%)	09 Jun 2017	3.71
THIP	Dividend Yield (%)	2016	2.81
THIP	Dividend Yield (%)	2015	2.40
THL	Market Cap (MB.)	09 Jun 2017	-
THL	Market Cap (MB.)	2016	-
THL	Market Cap (MB.)	2015	-
THL	Price (B./share)	09 Jun 2017	0.46
THL	Price (B./share)	2016	0.46
THL	Price (B./share)	2015	0.46
THL	P/E (X)	09 Jun 2017	-
THL	P/E (X)	2016	-
THL	P/E (X)	2015	-
THL	Dividend Yield (%)	09 Jun 2017	-
THL	Dividend Yield (%)	2016	-
THL	Dividend Yield (%)	2015	-
THRE	Market Cap (MB.)	09 Jun 2017	7,586.99
THRE	Market Cap (MB.)	2016	8,851.49
THRE	Market Cap (MB.)	2015	11,633.38
THRE	Price (B./share)	09 Jun 2017	1.80
THRE	Price (B./share)	2016	2.10
THRE	Price (B./share)	2015	2.76
THRE	P/E (X)	09 Jun 2017	20.95
THRE	P/E (X)	2016	30.93
THRE	P/E (X)	2015	5.18
THRE	Dividend Yield (%)	09 Jun 2017	8.33
THRE	Dividend Yield (%)	2016	N/A
THRE	Dividend Yield (%)	2015	N/A
THREL	Market Cap (MB.)	09 Jun 2017	4,980.00
THREL	Market Cap (MB.)	2016	5,790.00
THREL	Market Cap (MB.)	2015	6,720.00
THREL	Price (B./share)	09 Jun 2017	8.30
THREL	Price (B./share)	2016	9.65
THREL	Price (B./share)	2015	11.20
THREL	P/E (X)	09 Jun 2017	15.18
THREL	P/E (X)	2016	15.15
THREL	P/E (X)	2015	16.68
THREL	Dividend Yield (%)	09 Jun 2017	4.82
THREL	Dividend Yield (%)	2016	5.18
THREL	Dividend Yield (%)	2015	4.02
TIC	Market Cap (MB.)	09 Jun 2017	587.48
TIC	Market Cap (MB.)	2016	540.48
TIC	Market Cap (MB.)	2015	657.98
TIC	Price (B./share)	09 Jun 2017	25.00
TIC	Price (B./share)	2016	23.00
TIC	Price (B./share)	2015	28.00
TIC	P/E (X)	09 Jun 2017	8.73
TIC	P/E (X)	2016	218.77
TIC	P/E (X)	2015	14.12
TIC	Dividend Yield (%)	09 Jun 2017	2.80
TIC	Dividend Yield (%)	2016	1.26
TIC	Dividend Yield (%)	2015	2.86
TICON	Market Cap (MB.)	09 Jun 2017	26,778.48
TICON	Market Cap (MB.)	2016	18,245.76
TICON	Market Cap (MB.)	2015	13,079.79
TICON	Price (B./share)	09 Jun 2017	14.60
TICON	Price (B./share)	2016	16.60
TICON	Price (B./share)	2015	11.90
TICON	P/E (X)	09 Jun 2017	234.73
TICON	P/E (X)	2016	17.21
TICON	P/E (X)	2015	22.83
TICON	Dividend Yield (%)	09 Jun 2017	0.55
TICON	Dividend Yield (%)	2016	3.01
TICON	Dividend Yield (%)	2015	4.20
TIF1	Market Cap (MB.)	09 Jun 2017	751.50
TIF1	Market Cap (MB.)	2016	715.50
TIF1	Market Cap (MB.)	2015	657.00
TIF1	Price (B./share)	09 Jun 2017	8.35
TIF1	Price (B./share)	2016	7.95
TIF1	Price (B./share)	2015	7.30
TIF1	P/E (X)	09 Jun 2017	-
TIF1	P/E (X)	2016	-
TIF1	P/E (X)	2015	-
TIF1	Dividend Yield (%)	09 Jun 2017	7.66
TIF1	Dividend Yield (%)	2016	6.76
TIF1	Dividend Yield (%)	2015	7.33
TIP	Market Cap (MB.)	09 Jun 2017	13,275.00
TIP	Market Cap (MB.)	2016	15,075.00
TIP	Market Cap (MB.)	2015	11,250.00
TIP	Price (B./share)	09 Jun 2017	44.25
TIP	Price (B./share)	2016	50.25
TIP	Price (B./share)	2015	37.50
TIP	P/E (X)	09 Jun 2017	8.35
TIP	P/E (X)	2016	8.93
TIP	P/E (X)	2015	7.68
TIP	Dividend Yield (%)	09 Jun 2017	6.21
TIP	Dividend Yield (%)	2016	4.98
TIP	Dividend Yield (%)	2015	6.00
TIPCO	Market Cap (MB.)	09 Jun 2017	7,769.53
TIPCO	Market Cap (MB.)	2016	6,659.60
TIPCO	Market Cap (MB.)	2015	8,445.14
TIPCO	Price (B./share)	09 Jun 2017	16.10
TIPCO	Price (B./share)	2016	13.80
TIPCO	Price (B./share)	2015	17.50
TIPCO	P/E (X)	09 Jun 2017	9.12
TIPCO	P/E (X)	2016	7.94
TIPCO	P/E (X)	2015	8.60
TIPCO	Dividend Yield (%)	09 Jun 2017	2.42
TIPCO	Dividend Yield (%)	2016	1.81
TIPCO	Dividend Yield (%)	2015	N/A
TISCO	Market Cap (MB.)	09 Jun 2017	60,248.58
TISCO	Market Cap (MB.)	2016	48,238.84
TISCO	Market Cap (MB.)	2015	34,026.43
TISCO	Price (B./share)	09 Jun 2017	75.25
TISCO	Price (B./share)	2016	60.25
TISCO	Price (B./share)	2015	42.50
TISCO	P/E (X)	09 Jun 2017	11.49
TISCO	P/E (X)	2016	9.73
TISCO	P/E (X)	2015	8.02
TISCO	Dividend Yield (%)	09 Jun 2017	4.65
TISCO	Dividend Yield (%)	2016	3.98
TISCO	Dividend Yield (%)	2015	4.71
TIW	Market Cap (MB.)	09 Jun 2017	879.00
TIW	Market Cap (MB.)	2016	900.00
TIW	Market Cap (MB.)	2015	828.00
TIW	Price (B./share)	09 Jun 2017	146.50
TIW	Price (B./share)	2016	150.00
TIW	Price (B./share)	2015	138.00
TIW	P/E (X)	09 Jun 2017	N/A
TIW	P/E (X)	2016	N/A
TIW	P/E (X)	2015	N/A
TIW	Dividend Yield (%)	09 Jun 2017	0.68
TIW	Dividend Yield (%)	2016	13.33
TIW	Dividend Yield (%)	2015	1.45
TK	Market Cap (MB.)	09 Jun 2017	5,350.00
TK	Market Cap (MB.)	2016	5,450.00
TK	Market Cap (MB.)	2015	4,950.00
TK	Price (B./share)	09 Jun 2017	10.70
TK	Price (B./share)	2016	10.90
TK	Price (B./share)	2015	9.90
TK	P/E (X)	09 Jun 2017	12.64
TK	P/E (X)	2016	11.93
TK	P/E (X)	2015	13.84
TK	Dividend Yield (%)	09 Jun 2017	4.21
TK	Dividend Yield (%)	2016	3.67
TK	Dividend Yield (%)	2015	1.82
TKN	Market Cap (MB.)	09 Jun 2017	31,464.00
TKN	Market Cap (MB.)	2016	38,640.00
TKN	Market Cap (MB.)	2015	11,799.00
TKN	Price (B./share)	09 Jun 2017	22.80
TKN	Price (B./share)	2016	28.00
TKN	Price (B./share)	2015	8.55
TKN	P/E (X)	09 Jun 2017	39.72
TKN	P/E (X)	2016	55.24
TKN	P/E (X)	2015	35.10
TKN	Dividend Yield (%)	09 Jun 2017	2.15
TKN	Dividend Yield (%)	2016	0.38
TKN	Dividend Yield (%)	2015	N/A
TKS	Market Cap (MB.)	09 Jun 2017	4,322.48
TKS	Market Cap (MB.)	2016	3,115.79
TKS	Market Cap (MB.)	2015	2,773.59
TKS	Price (B./share)	09 Jun 2017	12.00
TKS	Price (B./share)	2016	8.65
TKS	Price (B./share)	2015	7.70
TKS	P/E (X)	09 Jun 2017	12.87
TKS	P/E (X)	2016	9.69
TKS	P/E (X)	2015	11.15
TKS	Dividend Yield (%)	09 Jun 2017	5.42
TKS	Dividend Yield (%)	2016	5.78
TKS	Dividend Yield (%)	2015	6.49
TKT	Market Cap (MB.)	09 Jun 2017	487.92
TKT	Market Cap (MB.)	2016	492.20
TKT	Market Cap (MB.)	2015	436.56
TKT	Price (B./share)	09 Jun 2017	2.28
TKT	Price (B./share)	2016	2.30
TKT	Price (B./share)	2015	2.04
TKT	P/E (X)	09 Jun 2017	N/A
TKT	P/E (X)	2016	N/A
TKT	P/E (X)	2015	18.71
TKT	Dividend Yield (%)	09 Jun 2017	N/A
TKT	Dividend Yield (%)	2016	2.61
TKT	Dividend Yield (%)	2015	4.90
TLGF	Market Cap (MB.)	09 Jun 2017	38,331.44
TLGF	Market Cap (MB.)	2016	39,733.81
TLGF	Market Cap (MB.)	2015	31,319.59
TLGF	Price (B./share)	09 Jun 2017	16.40
TLGF	Price (B./share)	2016	17.00
TLGF	Price (B./share)	2015	13.40
TLGF	P/E (X)	09 Jun 2017	-
TLGF	P/E (X)	2016	-
TLGF	P/E (X)	2015	-
TLGF	Dividend Yield (%)	09 Jun 2017	5.24
TLGF	Dividend Yield (%)	2016	5.01
TLGF	Dividend Yield (%)	2015	5.55
TLHPF	Market Cap (MB.)	09 Jun 2017	1,771.60
TLHPF	Market Cap (MB.)	2016	1,754.40
TLHPF	Market Cap (MB.)	2015	1,806.00
TLHPF	Price (B./share)	09 Jun 2017	10.30
TLHPF	Price (B./share)	2016	10.20
TLHPF	Price (B./share)	2015	10.50
TLHPF	P/E (X)	09 Jun 2017	-
TLHPF	P/E (X)	2016	-
TLHPF	P/E (X)	2015	-
TLHPF	Dividend Yield (%)	09 Jun 2017	8.02
TLHPF	Dividend Yield (%)	2016	N/A
TLHPF	Dividend Yield (%)	2015	N/A
TLOGIS	Market Cap (MB.)	09 Jun 2017	4,428.08
TLOGIS	Market Cap (MB.)	2016	4,179.78
TLOGIS	Market Cap (MB.)	2015	5,007.46
TLOGIS	Price (B./share)	09 Jun 2017	10.70
TLOGIS	Price (B./share)	2016	10.10
TLOGIS	Price (B./share)	2015	12.10
TLOGIS	P/E (X)	09 Jun 2017	-
TLOGIS	P/E (X)	2016	-
TLOGIS	P/E (X)	2015	-
TLOGIS	Dividend Yield (%)	09 Jun 2017	6.54
TLOGIS	Dividend Yield (%)	2016	7.82
TLOGIS	Dividend Yield (%)	2015	6.78
TLUXE	Market Cap (MB.)	09 Jun 2017	5,799.42
TLUXE	Market Cap (MB.)	2016	5,067.46
TLUXE	Market Cap (MB.)	2015	2,871.56
TLUXE	Price (B./share)	09 Jun 2017	10.30
TLUXE	Price (B./share)	2016	9.00
TLUXE	Price (B./share)	2015	5.10
TLUXE	P/E (X)	09 Jun 2017	24.90
TLUXE	P/E (X)	2016	114.39
TLUXE	P/E (X)	2015	559.19
TLUXE	Dividend Yield (%)	09 Jun 2017	N/A
TLUXE	Dividend Yield (%)	2016	N/A
TLUXE	Dividend Yield (%)	2015	N/A
TM	Market Cap (MB.)	09 Jun 2017	1,028.72
TM	Market Cap (MB.)	2016	1,136.80
TM	Price (B./share)	09 Jun 2017	3.34
TM	Price (B./share)	2016	3.69
TM	P/E (X)	09 Jun 2017	37.79
TM	P/E (X)	2016	31.73
TM	Dividend Yield (%)	09 Jun 2017	0.15
TM	Dividend Yield (%)	2016	N/A
TMB	Market Cap (MB.)	09 Jun 2017	94,694.10
TMB	Market Cap (MB.)	2016	91,995.48
TMB	Market Cap (MB.)	2015	105,873.79
TMB	Price (B./share)	09 Jun 2017	2.16
TMB	Price (B./share)	2016	2.10
TMB	Price (B./share)	2015	2.42
TMB	P/E (X)	09 Jun 2017	11.51
TMB	P/E (X)	2016	10.56
TMB	P/E (X)	2015	10.93
TMB	Dividend Yield (%)	09 Jun 2017	2.78
TMB	Dividend Yield (%)	2016	2.85
TMB	Dividend Yield (%)	2015	2.48
TMC	Market Cap (MB.)	09 Jun 2017	557.05
TMC	Market Cap (MB.)	2016	706.31
TMC	Market Cap (MB.)	2015	674.25
TMC	Price (B./share)	09 Jun 2017	1.53
TMC	Price (B./share)	2016	1.94
TMC	Price (B./share)	2015	1.86
TMC	P/E (X)	09 Jun 2017	N/A
TMC	P/E (X)	2016	N/A
TMC	P/E (X)	2015	N/A
TMC	Dividend Yield (%)	09 Jun 2017	N/A
TMC	Dividend Yield (%)	2016	N/A
TMC	Dividend Yield (%)	2015	N/A
TMD	Market Cap (MB.)	09 Jun 2017	3,375.00
TMD	Market Cap (MB.)	2016	3,195.00
TMD	Market Cap (MB.)	2015	2,850.00
TMD	Price (B./share)	09 Jun 2017	22.50
TMD	Price (B./share)	2016	21.30
TMD	Price (B./share)	2015	19.00
TMD	P/E (X)	09 Jun 2017	10.79
TMD	P/E (X)	2016	10.05
TMD	P/E (X)	2015	9.49
TMD	Dividend Yield (%)	09 Jun 2017	5.33
TMD	Dividend Yield (%)	2016	5.16
TMD	Dividend Yield (%)	2015	5.26
TMI	Market Cap (MB.)	09 Jun 2017	872.87
TMI	Market Cap (MB.)	2016	946.73
TMI	Market Cap (MB.)	2015	617.73
TMI	Price (B./share)	09 Jun 2017	1.30
TMI	Price (B./share)	2016	1.41
TMI	Price (B./share)	2015	0.92
TMI	P/E (X)	09 Jun 2017	253.12
TMI	P/E (X)	2016	308.05
TMI	P/E (X)	2015	N/A
TMI	Dividend Yield (%)	09 Jun 2017	0.46
TMI	Dividend Yield (%)	2016	1.06
TMI	Dividend Yield (%)	2015	0.33
TMILL	Market Cap (MB.)	09 Jun 2017	1,796.86
TMILL	Market Cap (MB.)	2016	1,074.65
TMILL	Market Cap (MB.)	2015	964.44
TMILL	Price (B./share)	09 Jun 2017	5.25
TMILL	Price (B./share)	2016	3.14
TMILL	Price (B./share)	2015	2.82
TMILL	P/E (X)	09 Jun 2017	19.00
TMILL	P/E (X)	2016	15.91
TMILL	P/E (X)	2015	19.77
TMILL	Dividend Yield (%)	09 Jun 2017	2.86
TMILL	Dividend Yield (%)	2016	2.55
TMILL	Dividend Yield (%)	2015	2.36
TMT	Market Cap (MB.)	09 Jun 2017	6,182.38
TMT	Market Cap (MB.)	2016	6,966.06
TMT	Market Cap (MB.)	2015	3,722.49
TMT	Price (B./share)	09 Jun 2017	14.20
TMT	Price (B./share)	2016	16.00
TMT	Price (B./share)	2015	8.55
TMT	P/E (X)	09 Jun 2017	6.97
TMT	P/E (X)	2016	9.04
TMT	P/E (X)	2015	12.07
TMT	Dividend Yield (%)	09 Jun 2017	10.56
TMT	Dividend Yield (%)	2016	4.06
TMT	Dividend Yield (%)	2015	7.60
TMW	Market Cap (MB.)	09 Jun 2017	1,675.80
TMW	Market Cap (MB.)	2016	1,206.98
TMW	Market Cap (MB.)	2015	993.51
TMW	Price (B./share)	09 Jun 2017	42.00
TMW	Price (B./share)	2016	30.25
TMW	Price (B./share)	2015	24.90
TMW	P/E (X)	09 Jun 2017	9.58
TMW	P/E (X)	2016	7.63
TMW	P/E (X)	2015	8.33
TMW	Dividend Yield (%)	09 Jun 2017	3.12
TMW	Dividend Yield (%)	2016	3.47
TMW	Dividend Yield (%)	2015	4.02
TNDT	Market Cap (MB.)	09 Jun 2017	925.00
TNDT	Market Cap (MB.)	2016	1,040.00
TNDT	Market Cap (MB.)	2015	1,180.00
TNDT	Price (B./share)	09 Jun 2017	9.25
TNDT	Price (B./share)	2016	10.40
TNDT	Price (B./share)	2015	11.80
TNDT	P/E (X)	09 Jun 2017	35.32
TNDT	P/E (X)	2016	117.65
TNDT	P/E (X)	2015	17.21
TNDT	Dividend Yield (%)	09 Jun 2017	1.30
TNDT	Dividend Yield (%)	2016	2.60
TNDT	Dividend Yield (%)	2015	3.14
TNH	Market Cap (MB.)	09 Jun 2017	6,300.00
TNH	Market Cap (MB.)	2016	6,975.00
TNH	Market Cap (MB.)	2015	3,690.00
TNH	Price (B./share)	09 Jun 2017	35.00
TNH	Price (B./share)	2016	38.75
TNH	Price (B./share)	2015	20.50
TNH	P/E (X)	09 Jun 2017	22.37
TNH	P/E (X)	2016	24.43
TNH	P/E (X)	2015	16.06
TNH	Dividend Yield (%)	09 Jun 2017	1.86
TNH	Dividend Yield (%)	2016	1.68
TNH	Dividend Yield (%)	2015	3.02
TNITY	Market Cap (MB.)	09 Jun 2017	1,382.47
TNITY	Market Cap (MB.)	2016	1,372.59
TNITY	Market Cap (MB.)	2015	1,155.35
TNITY	Price (B./share)	09 Jun 2017	7.00
TNITY	Price (B./share)	2016	6.95
TNITY	Price (B./share)	2015	5.85
TNITY	P/E (X)	09 Jun 2017	8.74
TNITY	P/E (X)	2016	9.31
TNITY	P/E (X)	2015	6.40
TNITY	Dividend Yield (%)	09 Jun 2017	9.29
TNITY	Dividend Yield (%)	2016	8.63
TNITY	Dividend Yield (%)	2015	4.86
TNL	Market Cap (MB.)	09 Jun 2017	2,760.00
TNL	Market Cap (MB.)	2016	2,880.00
TNL	Market Cap (MB.)	2015	3,000.00
TNL	Price (B./share)	09 Jun 2017	23.00
TNL	Price (B./share)	2016	24.00
TNL	Price (B./share)	2015	25.00
TNL	P/E (X)	09 Jun 2017	13.64
TNL	P/E (X)	2016	15.38
TNL	P/E (X)	2015	15.86
TNL	Dividend Yield (%)	09 Jun 2017	3.70
TNL	Dividend Yield (%)	2016	3.13
TNL	Dividend Yield (%)	2015	3.40
TNP	Market Cap (MB.)	09 Jun 2017	2,256.00
TNP	Market Cap (MB.)	2016	2,688.00
TNP	Market Cap (MB.)	2015	1,064.00
TNP	Price (B./share)	09 Jun 2017	2.82
TNP	Price (B./share)	2016	3.36
TNP	Price (B./share)	2015	1.33
TNP	P/E (X)	09 Jun 2017	38.08
TNP	P/E (X)	2016	48.38
TNP	P/E (X)	2015	30.53
TNP	Dividend Yield (%)	09 Jun 2017	1.06
TNP	Dividend Yield (%)	2016	0.89
TNP	Dividend Yield (%)	2015	N/A
TNPC	Market Cap (MB.)	09 Jun 2017	543.18
TNPC	Market Cap (MB.)	2016	552.76
TNPC	Market Cap (MB.)	2015	581.52
TNPC	Price (B./share)	09 Jun 2017	1.70
TNPC	Price (B./share)	2016	1.73
TNPC	Price (B./share)	2015	1.82
TNPC	P/E (X)	09 Jun 2017	142.22
TNPC	P/E (X)	2016	16.41
TNPC	P/E (X)	2015	16.33
TNPC	Dividend Yield (%)	09 Jun 2017	1.76
TNPC	Dividend Yield (%)	2016	1.73
TNPC	Dividend Yield (%)	2015	0.62
TNPF	Market Cap (MB.)	09 Jun 2017	571.09
TNPF	Market Cap (MB.)	2016	477.37
TNPF	Market Cap (MB.)	2015	708.74
TNPF	Price (B./share)	09 Jun 2017	3.90
TNPF	Price (B./share)	2016	3.26
TNPF	Price (B./share)	2015	4.84
TNPF	P/E (X)	09 Jun 2017	-
TNPF	P/E (X)	2016	-
TNPF	P/E (X)	2015	-
TNPF	Dividend Yield (%)	09 Jun 2017	N/A
TNPF	Dividend Yield (%)	2016	N/A
TNPF	Dividend Yield (%)	2015	10.56
TNR	Market Cap (MB.)	09 Jun 2017	6,240.00
TNR	Market Cap (MB.)	2016	9,300.00
TNR	Price (B./share)	09 Jun 2017	20.80
TNR	Price (B./share)	2016	31.00
TNR	P/E (X)	09 Jun 2017	42.19
TNR	P/E (X)	2016	39.56
TNR	Dividend Yield (%)	09 Jun 2017	0.24
TNR	Dividend Yield (%)	2016	N/A
TOG	Market Cap (MB.)	09 Jun 2017	4,055.42
TOG	Market Cap (MB.)	2016	3,984.27
TOG	Market Cap (MB.)	2015	2,703.61
TOG	Price (B./share)	09 Jun 2017	8.55
TOG	Price (B./share)	2016	8.40
TOG	Price (B./share)	2015	5.70
TOG	P/E (X)	09 Jun 2017	18.27
TOG	P/E (X)	2016	18.52
TOG	P/E (X)	2015	12.40
TOG	Dividend Yield (%)	09 Jun 2017	4.91
TOG	Dividend Yield (%)	2016	4.52
TOG	Dividend Yield (%)	2015	6.14
TOP	Market Cap (MB.)	09 Jun 2017	158,102.16
TOP	Market Cap (MB.)	2016	147,392.01
TOP	Market Cap (MB.)	2015	134,641.84
TOP	Price (B./share)	09 Jun 2017	77.50
TOP	Price (B./share)	2016	72.25
TOP	Price (B./share)	2015	66.00
TOP	P/E (X)	09 Jun 2017	6.71
TOP	P/E (X)	2016	7.69
TOP	P/E (X)	2015	68.93
TOP	Dividend Yield (%)	09 Jun 2017	5.81
TOP	Dividend Yield (%)	2016	3.74
TOP	Dividend Yield (%)	2015	1.76
TOPP	Market Cap (MB.)	09 Jun 2017	1,260.00
TOPP	Market Cap (MB.)	2016	972.00
TOPP	Market Cap (MB.)	2015	897.00
TOPP	Price (B./share)	09 Jun 2017	210.00
TOPP	Price (B./share)	2016	162.00
TOPP	Price (B./share)	2015	149.50
TOPP	P/E (X)	09 Jun 2017	10.69
TOPP	P/E (X)	2016	8.93
TOPP	P/E (X)	2015	9.05
TOPP	Dividend Yield (%)	09 Jun 2017	2.45
TOPP	Dividend Yield (%)	2016	2.87
TOPP	Dividend Yield (%)	2015	3.08
TPA	Market Cap (MB.)	09 Jun 2017	941.62
TPA	Market Cap (MB.)	2016	826.20
TPA	Market Cap (MB.)	2015	850.50
TPA	Price (B./share)	09 Jun 2017	7.75
TPA	Price (B./share)	2016	6.80
TPA	Price (B./share)	2015	7.00
TPA	P/E (X)	09 Jun 2017	18.81
TPA	P/E (X)	2016	11.70
TPA	P/E (X)	2015	13.94
TPA	Dividend Yield (%)	09 Jun 2017	6.45
TPA	Dividend Yield (%)	2016	5.88
TPA	Dividend Yield (%)	2015	2.86
TPAC	Market Cap (MB.)	09 Jun 2017	1,840.18
TPAC	Market Cap (MB.)	2016	1,840.18
TPAC	Market Cap (MB.)	2015	1,732.76
TPAC	Price (B./share)	09 Jun 2017	7.25
TPAC	Price (B./share)	2016	7.25
TPAC	Price (B./share)	2015	8.30
TPAC	P/E (X)	09 Jun 2017	17.90
TPAC	P/E (X)	2016	18.95
TPAC	P/E (X)	2015	16.92
TPAC	Dividend Yield (%)	09 Jun 2017	2.90
TPAC	Dividend Yield (%)	2016	2.84
TPAC	Dividend Yield (%)	2015	3.49
TPBI	Market Cap (MB.)	09 Jun 2017	5,680.00
TPBI	Market Cap (MB.)	2016	6,000.00
TPBI	Price (B./share)	09 Jun 2017	14.20
TPBI	Price (B./share)	2016	15.00
TPBI	P/E (X)	09 Jun 2017	16.14
TPBI	P/E (X)	2016	15.73
TPBI	Dividend Yield (%)	09 Jun 2017	8.03
TPBI	Dividend Yield (%)	2016	N/A
TPCH	Market Cap (MB.)	09 Jun 2017	7,422.20
TPCH	Market Cap (MB.)	2016	7,261.72
TPCH	Market Cap (MB.)	2015	6,820.40
TPCH	Price (B./share)	09 Jun 2017	18.50
TPCH	Price (B./share)	2016	18.10
TPCH	Price (B./share)	2015	17.00
TPCH	P/E (X)	09 Jun 2017	31.75
TPCH	P/E (X)	2016	43.90
TPCH	P/E (X)	2015	428.60
TPCH	Dividend Yield (%)	09 Jun 2017	0.16
TPCH	Dividend Yield (%)	2016	N/A
TPCH	Dividend Yield (%)	2015	N/A
TPCORP	Market Cap (MB.)	09 Jun 2017	2,138.40
TPCORP	Market Cap (MB.)	2016	1,879.20
TPCORP	Market Cap (MB.)	2015	1,814.40
TPCORP	Price (B./share)	09 Jun 2017	19.80
TPCORP	Price (B./share)	2016	17.40
TPCORP	Price (B./share)	2015	16.80
TPCORP	P/E (X)	09 Jun 2017	10.51
TPCORP	P/E (X)	2016	6.31
TPCORP	P/E (X)	2015	21.52
TPCORP	Dividend Yield (%)	09 Jun 2017	8.59
TPCORP	Dividend Yield (%)	2016	3.45
TPCORP	Dividend Yield (%)	2015	3.27
TPIPL	Market Cap (MB.)	09 Jun 2017	46,840.80
TPIPL	Market Cap (MB.)	2016	49,667.40
TPIPL	Market Cap (MB.)	2015	42,399.00
TPIPL	Price (B./share)	09 Jun 2017	2.32
TPIPL	Price (B./share)	2016	2.46
TPIPL	Price (B./share)	2015	2.10
TPIPL	P/E (X)	09 Jun 2017	N/A
TPIPL	P/E (X)	2016	224.17
TPIPL	P/E (X)	2015	N/A
TPIPL	Dividend Yield (%)	09 Jun 2017	0.86
TPIPL	Dividend Yield (%)	2016	0.81
TPIPL	Dividend Yield (%)	2015	0.95
TPIPP	Market Cap (MB.)	09 Jun 2017	58,380.00
TPIPP	Price (B./share)	09 Jun 2017	6.95
TPIPP	P/E (X)	09 Jun 2017	30.95
TPIPP	Dividend Yield (%)	09 Jun 2017	N/A
TPOLY	Market Cap (MB.)	09 Jun 2017	2,414.97
TPOLY	Market Cap (MB.)	2016	2,176.87
TPOLY	Market Cap (MB.)	2015	1,984.12
TPOLY	Price (B./share)	09 Jun 2017	4.26
TPOLY	Price (B./share)	2016	3.84
TPOLY	Price (B./share)	2015	3.50
TPOLY	P/E (X)	09 Jun 2017	16.71
TPOLY	P/E (X)	2016	N/A
TPOLY	P/E (X)	2015	N/A
TPOLY	Dividend Yield (%)	09 Jun 2017	0.27
TPOLY	Dividend Yield (%)	2016	N/A
TPOLY	Dividend Yield (%)	2015	N/A
TPP	Market Cap (MB.)	09 Jun 2017	847.50
TPP	Market Cap (MB.)	2016	877.50
TPP	Market Cap (MB.)	2015	858.75
TPP	Price (B./share)	09 Jun 2017	22.60
TPP	Price (B./share)	2016	23.40
TPP	Price (B./share)	2015	22.90
TPP	P/E (X)	09 Jun 2017	97.85
TPP	P/E (X)	2016	185.32
TPP	P/E (X)	2015	61.86
TPP	Dividend Yield (%)	09 Jun 2017	1.33
TPP	Dividend Yield (%)	2016	1.28
TPP	Dividend Yield (%)	2015	1.75
TPRIME	Market Cap (MB.)	09 Jun 2017	6,132.00
TPRIME	Market Cap (MB.)	2016	7,227.00
TPRIME	Price (B./share)	09 Jun 2017	11.20
TPRIME	Price (B./share)	2016	13.20
TPRIME	P/E (X)	09 Jun 2017	-
TPRIME	P/E (X)	2016	-
TPRIME	Dividend Yield (%)	09 Jun 2017	0.68
TPRIME	Dividend Yield (%)	2016	N/A
TR	Market Cap (MB.)	09 Jun 2017	8,870.40
TR	Market Cap (MB.)	2016	8,265.60
TR	Market Cap (MB.)	2015	6,249.60
TR	Price (B./share)	09 Jun 2017	44.00
TR	Price (B./share)	2016	41.00
TR	Price (B./share)	2015	31.00
TR	P/E (X)	09 Jun 2017	3.81
TR	P/E (X)	2016	4.17
TR	P/E (X)	2015	N/A
TR	Dividend Yield (%)	09 Jun 2017	2.39
TR	Dividend Yield (%)	2016	1.71
TR	Dividend Yield (%)	2015	0.16
TRC	Market Cap (MB.)	09 Jun 2017	7,748.00
TRC	Market Cap (MB.)	2016	7,344.46
TRC	Market Cap (MB.)	2015	8,909.85
TRC	Price (B./share)	09 Jun 2017	1.32
TRC	Price (B./share)	2016	1.25
TRC	Price (B./share)	2015	1.53
TRC	P/E (X)	09 Jun 2017	42.05
TRC	P/E (X)	2016	28.64
TRC	P/E (X)	2015	37.55
TRC	Dividend Yield (%)	09 Jun 2017	0.27
